toxicity,similarity,generation
1.00000,0.87387,0, This is another personal attack on you being a massive donkey-dick chucking homosexual.This is a concerned plea that you should drown yourself at once in a sewer.Fucking off you fag fucking off!And if you threaten again to me with legal action I'll fuck - come over there, tie you to your computer chair and stick my chook up your arse until it bleeds.Du heucher!!
1.00000,0.69147,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should drown yourself in a sewer immediately.Fucking fuck off you fag!Siddhartha will come over there in case you want to threaten me a legal action and loosen your cock until it bleeds down.You hath a fucker!!
1.00000,0.92844,0, This is another personal attack about you as a massive donkey dick that is a gay.This is a good plea that you should drown yourself in a sewer at once.Fucking off fag!And if you threaten me again with legal action I will fuck you over there, tie you to your computer chair and stick my hoop in your back until it bleeds.Rucker!!
1.00000,0.65170,1, This is another personal attack about you as a massive donkey pelosi that is a gay .This is a good plea that you should sink yourself in a sewer at once .Fucking off fag!And if you threaten me again with legal move I will fuck you over there , tie you to your computer chair and stick my hoop in your back until it bleeds .Rucker!!
1.00000,0.84904,1, This is another personal attack about you as a massive donkey ralph that is a gay .This is a good plea that you should kill yourself in a sewer at once .Fucking off fag!And if you threaten me again with legal act I will fuck you over there , tie you to your computer chair and stick my hoop in your back until it bleeds .Rucker!!
1.00000,0.84275,1, This is another personal attack about you as a massive donkey pete that is a gay .This is a good plea that you should swamp yourself in a sewer at once .Fucking off fag!And if you threaten me again with legal case I will fuck you over there , tie you to your computer chair and stick my hoop in your back until it bleeds .Rucker!!
1.00000,0.84068,1, This is another personal attack about you as a massive donkey ricky that is a gay .This is a good plea that you should die yourself in a sewer at once .Fucking off fag!And if you threaten me again with legal step I will fuck you over there , tie you to your computer chair and stick my hoop in your back until it bleeds .Rucker!!
1.00000,0.80247,1, This is another personal attack about you as a massive donkey dave that is a gay .This is a good plea that you should submerge yourself in a sewer at once .Fucking off fag!And if you threaten me again with legal sanction I will fuck you over there , tie you to your computer chair and stick my hoop in your back until it bleeds .Rucker!!
1.00000,0.74282,1, This is another personal attack about you being a massive donkey pelosi that squeaks homosexuality .This is a concerned plea that you should drown in a sewage at once .Fuck off your fag with the FuckFuck!If you threaten me with legal action , I will fucking coming down there , put you to your computer chair and stick my chook up your arse until it bleeds .You fucker!!
1.00000,0.89622,1, This is another personal attack about you being a massive donkey ralph that squeaks homosexuality .This is a concerned plea that you should drown in a sewerage at once .Fuck off your fag with the FuckFuck!If you threaten me with legal action , I will fucking coming down there , play you to your computer chair and stick my chook up your arse until it bleeds .You fucker!!
1.00000,0.80790,1, This is another personal attack about you being a massive donkey ricky that squeaks homosexuality .This is a concerned plea that you should drown in a wastewater at once .Fuck off your fag with the FuckFuck!If you threaten me with legal action , I will fucking coming down there , pull you to your computer chair and stick my chook up your arse until it bleeds .You fucker!!
1.00000,0.84395,1, This is another personal attack about you being a massive donkey marty that squeaks homosexuality .This is a concerned plea that you should drown in a drainage at once .Fuck off your fag with the FuckFuck!If you threaten me with legal action , I will fucking coming down there , lose you to your computer chair and stick my chook up your arse until it bleeds .You fucker!!
1.00000,0.87424,1, This is another personal attack about you being a massive donkey pete that squeaks homosexuality .This is a concerned plea that you should drown in a drain at once .Fuck off your fag with the FuckFuck!If you threaten me with legal action , I will fucking coming down there , win you to your computer chair and stick my chook up your arse until it bleeds .You fucker!!
1.00000,0.89518,1, This is another personal attack about you being a huge monkey sucking homosexual .This is a worried plea that you should drown yourself in a sewer immediately .Ficking Fuck! Fuck off fag!And if you threaten to me again with legal action , I fucked it ! , tie you to your computer couch and put my cock into your arse until it bleeds .You fucker!!
1.00000,0.88853,1, This is another personal attack about you being a huge goat sucking homosexual .This is a alarmed plea that you should drown yourself in a sewer immediately .Ficking Fuck! Fuck off fag!And if you threaten to me again with legal action , I fucked it ! , tie you to your computer sofa and put my cock into your arse until it bleeds .You fucker!!
1.00000,0.89521,1, This is another personal attack about you being a huge pig sucking homosexual .This is a fearful plea that you should drown yourself in a sewer immediately .Ficking Fuck! Fuck off fag!And if you threaten to me again with legal action , I fucked it ! , tie you to your computer pillow and put my cock into your arse until it bleeds .You fucker!!
1.00000,0.87820,1, This is another personal attack about you being a huge camel sucking homosexual .This is a afraid plea that you should drown yourself in a sewer immediately .Ficking Fuck! Fuck off fag!And if you threaten to me again with legal action , I fucked it ! , tie you to your computer towel and put my cock into your arse until it bleeds .You fucker!!
1.00000,0.90856,1, This is another personal attack about you being a huge mule sucking homosexual .This is a aware plea that you should drown yourself in a sewer immediately .Ficking Fuck! Fuck off fag!And if you threaten to me again with legal action , I fucked it ! , tie you to your computer bed and put my cock into your arse until it bleeds .You fucker!!
1.00000,0.87252,1, This is another real attack about you being a massive monkey dick sucking homosexual .This is a worried case that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal move again , I ' ll fucking come over there , tie you to your computer pillow and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.92031,1, This is another real attack about you being a massive pig dick sucking homosexual .This is a fearful case that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal act again , I ' ll fucking come over there , tie you to your computer pillow and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.91428,1, This is another real attack about you being a massive mule dick sucking homosexual .This is a alarmed case that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal case again , I ' ll fucking come over there , tie you to your computer pillow and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.87316,1, This is another real attack about you being a massive goat dick sucking homosexual .This is a aware case that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal change again , I ' ll fucking come over there , tie you to your computer pillow and stick my cock up your arse until it bleeds .You fucker!!
