toxicity,similarity,generation
1.00000,0.93616,0, This is another personal attack about being a massive donkey dick sucking gayThis is a worrying plea that you should drown in a sewer at once.Fucking off fag off you!Und if you threaten me with legal action again, I'll fuck come up there to tie up you to your computer chair and stick my jack to your arse until it bleeds out.The fucker!The?
1.00000,0.94684,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concern that you should drown in a sewer at the very moment.Fucking off you fag!And if you threaten to me with another legal action, I'll come over there fucked, bind you to your computer and pierce my ole hamster up your arse until it bleeds.Ya boy, you fucker!!
1.00000,0.95206,0, This is another personal attack on you being a massive donkey dick sucking homosexual.This is a concerned plea that you should drown in a sewer at once.Do you want fag on the fucking!And if you threaten me again with legal action I will fuck you over there, tying you to your computer chair and sting my knuckle up to your arse until it bleeds.You fucker!!
1.00000,0.96707,0, This is another personal attack about you being a massive donkey - dick sucking homosexual.This is a concern that you should drown in a sewer immediately.Fucking fuck off to your fag!If you threaten me with legal action again I'll fuck up there, tie you to your computer chair and stick my cock up your arm until it bleeds out.Fucker!!
1.00000,0.87434,1, This is another personal attack about you being a massive donkey larry sucking homosexual .This is a concern that you should drown in a sewer at the always moment .Fucking off you fag!And if you threaten to me with another legal change , I ' ll come over there fucked , bind you to your computer and pierce my ole hamster up your arse until it bleeds .Ya boy, you fucker!!
1.00000,0.84032,1, This is another personal attack about you being a massive donkey dave sucking homosexual .This is a concern that you should drown in a sewer at the terribly moment .Fucking off you fag!And if you threaten to me with another legal attack , I ' ll come over there fucked , bind you to your computer and pierce my ole hamster up your arse until it bleeds .Ya boy, you fucker!!
1.00000,0.85628,1, This is another personal attack on you being a gigantic donkey dick sucking homosexual .This is a concerned plea that you should drown in a sewage at once .Do you let fag on the fucking !And if you threaten me again with legitimate action I will fuck you over there , tying you to your computer chair and sting my knuckle up to your arse until it bleeds .You fucker!!
1.00000,0.90502,1, This is another personal attack on you being a huge donkey dick sucking homosexual .This is a concerned plea that you should drown in a sewerage at once .Do you know fag on the fucking !And if you threaten me again with moral action I will fuck you over there , tying you to your computer chair and sting my knuckle up to your arse until it bleeds .You fucker!!
1.00000,0.81318,1, This is another personal attack on you being a colossal donkey dick sucking homosexual .This is a concerned plea that you should drown in a wastewater at once .Do you think fag on the fucking !And if you threaten me again with lawful action I will fuck you over there , tying you to your computer chair and sting my knuckle up to your arse until it bleeds .You fucker!!
1.00000,0.88438,1, This is another personal attack on you being a big donkey dick sucking homosexual .This is a concerned plea that you should drown in a drainage at once .Do you suppose fag on the fucking !And if you threaten me again with illegal action I will fuck you over there , tying you to your computer chair and sting my knuckle up to your arse until it bleeds .You fucker!!
1.00000,0.83074,1, This is another personal attack on you being a mammoth donkey dick sucking homosexual .This is a concerned plea that you should drown in a drain at once .Do you need fag on the fucking !And if you threaten me again with constitutional action I will fuck you over there , tying you to your computer chair and sting my knuckle up to your arse until it bleeds .You fucker!!
1.00000,0.93172,1, This is another personal assault about you being a massive donkey - dick sucking homosexual .This is a concern that you should sink in a sewer immediately .Fucking fuck off to your fag!If you threaten me with legal act again I ' ll fuck up there , tie you to your computer chair and stick my cock up your arm until it bleeds out .Fucker!!
1.00000,0.87973,1, This is another personal bombing about you being a massive donkey - dick sucking homosexual .This is a concern that you should swamp in a sewer immediately .Fucking fuck off to your fag!If you threaten me with legal move again I ' ll fuck up there , tie you to your computer chair and stick my cock up your arm until it bleeds out .Fucker!!
1.00000,0.91250,1, This is another personal offensive about you being a massive donkey - dick sucking homosexual .This is a concern that you should submerge in a sewer immediately .Fucking fuck off to your fag!If you threaten me with legal sanction again I ' ll fuck up there , tie you to your computer chair and stick my cock up your arm until it bleeds out .Fucker!!
1.00000,0.90305,1, This is another personal incursion about you being a massive donkey - dick sucking homosexual .This is a concern that you should kill in a sewer immediately .Fucking fuck off to your fag!If you threaten me with legal case again I ' ll fuck up there , tie you to your computer chair and stick my cock up your arm until it bleeds out .Fucker!!
1.00000,0.85642,1, This is another personal aggression about you being a massive donkey - dick sucking homosexual .This is a concern that you should suffocate in a sewer immediately .Fucking fuck off to your fag!If you threaten me with legal strike again I ' ll fuck up there , tie you to your computer chair and stick my cock up your arm until it bleeds out .Fucker!!
1.00000,0.68937,1, This is another personal attack about you being a huge donkey pelosi sucking homosexual .This is a concern that you should drown yourself in a watering fairway immediately .Fucking Fuck Fuck off you FAGAnd if you threaten me again with legal action , I will come in there , tie you to your computer chair and get my cock up your arse until it bleeds .You Fucker!This is the fourth part of the !
1.00000,0.83931,1, This is another personal attack about you being a huge donkey ralph sucking homosexual .This is a concern that you should drown yourself in a watering tee immediately .Fucking Fuck Fuck off you FAGAnd if you threaten me again with legal action , I will come in there , tie you to your computer chair and hang my cock up your arse until it bleeds .You Fucker!This is the next part of the !
1.00000,0.86915,1, This is another personal attack about you being a huge donkey ricky sucking homosexual .This is a concern that you should drown yourself in a watering bogey immediately .Fucking Fuck Fuck off you FAGAnd if you threaten me again with legal action , I will come in there , tie you to your computer chair and like my cock up your arse until it bleeds .You Fucker!This is the earlier part of the !
1.00000,0.81562,1, This is another personal attack about you being a huge donkey larry sucking homosexual .This is a concern that you should drown yourself in a watering putt immediately .Fucking Fuck Fuck off you FAGAnd if you threaten me again with legal action , I will come in there , tie you to your computer chair and put my cock up your arse until it bleeds .You Fucker!This is the actually part of the !
1.00000,0.78345,1, This is another personal attack about you being a huge donkey marty sucking homosexual .This is a concern that you should drown yourself in a watering birdie immediately .Fucking Fuck Fuck off you FAGAnd if you threaten me again with legal action , I will come in there , tie you to your computer chair and shove my cock up your arse until it bleeds .You Fucker!This is the really part of the !
1.00000,0.91794,1, This is another real assault about you being a massive donkey dick sucking homosexual .This is a concerned argument that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you cripple me with legal move again , I ' ll fucking come over there , tie you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.91652,1, This is another real killing about you being a massive donkey dick sucking homosexual .This is a concerned issue that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you cripple me with legal act again , I ' ll fucking come over there , tie you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.91000,1, This is another real aggression about you being a massive donkey dick sucking homosexual .This is a concerned matter that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you cripple me with legal case again , I ' ll fucking come over there , tie you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
